600	1595.05
601	1605.82
602	1613.73
603	1622.28
604	1631.73
605	1639.93
606	1649.07
607	1655.8
608	1665.36
609	1674.64
610	1683.81
611	1692.21
612	1699.56
613	1707.8
614	1714.44
615	1721.11
616	1726.59
617	1731.76
618	1740.32
619	1746.64
620	1751.58
621	1755.97
622	1762.35
623	1767.16
624	1771.49
625	1775.18
626	1780.14
627	1783.6
628	1788.92
629	1792.23
630	1793.92
631	1796.26
632	1798.61
633	1798.4
634	1799.29
635	1799.36
636	1802.55
637	1800.88
638	1803.16
639	1804.83
640	1805.08
641	1806.85
642	1807.41
643	1806.51
644	1808.72
645	1808.49
646	1810.81
647	1814.05
648	1816.45
649	1817.78
650	1817.32
651	1818
652	1819.58
653	1820.7
654	1822.88
655	1822.79
656	1824.96
657	1826.11
658	1825.08
659	1824.81
660	1825.45
661	1826.41
662	1829.03
663	1825.81
664	1824.74
665	1826.57
666	1829.16
667	1829.6
668	1830.67
669	1830.14
670	1833.06
671	1833.25
672	1832.55
673	1828.85
674	1829.91
675	1828.41
676	1825.25
677	1820.96
678	1818.54
679	1815.91
680	1813.36
681	1806.66
682	1804.82
683	1801.62
684	1798.06
685	1796.73
686	1795.3
687	1791.9
688	1790.84
689	1787.85
690	1782.98
691	1779.33
692	1777.21
693	1770.54
694	1767.61
695	1762.1
696	1755.24
697	1750.4
698	1745.99
699	1738.68
700	1730.14
701	1724.4
702	1719.2
703	1713.46
704	1709.86
705	1701.99
706	1698.3
707	1692.91
708	1685.92
709	1678.58
710	1672.67
711	1670.9
712	1664.95
713	1659.12
714	1652.95
715	1646
716	1641.81
717	1635.17
718	1631.28
719	1628.47
720	1625.14
721	1622
722	1617.61
723	1613.77
724	1608.76
725	1603.03
726	1600.37
727	1594.25
728	1590.97
729	1586.41
730	1580.44
731	1577.26
732	1571.88
733	1567.77
734	1563.76
735	1563.5
736	1561.2
737	1557.94
738	1557.94
739	1554.31
740	1548.56
741	1546.6
742	1541.36
743	1538.34
744	1533.51
745	1530.22
746	1523.92
747	1521.59
748	1518.27
749	1514.25
750	1509.57
751	1508.15
752	1504.71
753	1503.45
754	1500.78
755	1497.8
756	1495.84
757	1493.2
758	1489.71
759	1484.78
760	1481.17
761	1479.38
762	1476.46
763	1472.16
764	1466.81
765	1460.94
766	1458.05
767	1452.71
768	1448.19
769	1443.8
770	1439.04
771	1433.79
772	1428.73
773	1424.12
774	1418.09
775	1414.09
776	1411.35
777	1407.46
778	1403.44
779	1398.87
780	1394.17
781	1391.58
782	1387.06
783	1384.59
784	1380.15
785	1378.02
786	1374.02
787	1370.17
788	1366.87
789	1363.93
790	1360.63
791	1358.8
792	1356.71
793	1357.97
794	1357.94
795	1355.98
796	1358.38
797	1362.74
798	1365.73
799	1367.59
800	1370.3
801	1375.69
802	1380.99
803	1383.44
804	1384.41
805	1386.01
806	1390.08
807	1391.43
808	1390.13
809	1388.71
810	1388.7
811	1386.99
812	1383.64
813	1378.79
814	1376.11
815	1371.17
816	1367.14
817	1362.32
818	1357.52
819	1350.42
820	1346.12
821	1341.9
822	1336.14
823	1333.1
824	1328.17
825	1322.47
826	1319.91
827	1314.64
828	1310.34
829	1303.76
830	1302.48
831	1298.73
832	1292.38
833	1288.2
834	1281.63
835	1279.6
836	1276.55
837	1271.45
838	1267.46
839	1264.15
840	1262.93
841	1258.56
842	1254.24
843	1251.87
844	1250.39
845	1247.24
846	1244.09
847	1240.53
848	1237.72
849	1236.78
850	1235.27
851	1231.65
852	1229.96
853	1228.52
854	1224.88
855	1220.93
856	1216.74
857	1212.75
858	1210.68
859	1207.18
860	1201.66
861	1195.8
862	1190.01
863	1184.41
864	1178.48
865	1173.99
866	1167.69
867	1161.62
868	1154.99
869	1147.93
870	1141.58
871	1135.88
872	1130.92
873	1124.95
874	1119.02
875	1116.14
876	1114.7
877	1114.34
878	1116.71
879	1118.71
880	1120.01
881	1122.64
882	1126.13
883	1131.27
884	1138.59
885	1144.75
886	1150.69
887	1154.91
888	1159.76
889	1162.43
890	1166.27
891	1169.27
892	1173.32
893	1174.99
894	1175.61
895	1175.71
896	1176.15
897	1173.38
898	1171.57
899	1170.32
900	1167.86
901	1161.84
902	1157.55
903	1151.99
904	1147.21
905	1141.16
906	1134.57
907	1129.51
908	1124.17
909	1118.08
910	1110.09
911	1103.2
912	1097.19
913	1088.42
914	1080.42
915	1072.3
916	1063.85
917	1055.32
918	1043.94
919	1033.39
920	1022.09
921	1011.9
922	1001.94
923	991.19
924	981.64
925	970.5
926	960.64
927	949.73
928	939.92
929	928.87
930	920.59
931	911.6
932	901.82
933	892.05
934	883.92
935	876.1
936	866.96
937	857.19
938	848.47
939	836.76
940	828.58
941	816.85
942	805.67
943	794.99
944	784.9
945	772.49
946	762.61
947	753.77
948	742.99
949	731.78
950	722.15
951	712.36
952	703.84
953	694.73
954	685.39
955	675.71
956	667.25
957	657.63
958	648.55
959	640.33
960	631.68
961	622.5
962	612.05
963	601.71
964	592.4
965	583.89
966	574.5
967	565.14
968	555.02
969	544.51
970	536.19
971	527.55
972	520.48
973	512.33
974	504.35
975	496.61
976	487.73
977	479.42
978	471.4
979	462.87
980	456.68
981	446.93
982	437.96
983	429.81
984	421.2
985	413.24
986	404.94
987	396.09
988	388.44
989	380.4
990	373.37
991	364.2
992	356.26
993	349.53
994	341.64
995	335.42
996	331.3
997	327.33
998	325.13
999	321.05
1000	317.74
