920	-0.49
921	-0.46
922	-0.12
923	-0.03
924	-0.04
925	-0.26
926	0.01
927	-0.03
928	-0.02
929	-0.36
930	-0.29
931	-0.5
932	-0.53
933	-0.67
934	-0.57
935	-0.5
936	-0.75
937	-0.9
938	-0.66
939	-1.02
940	-0.66
941	-0.5
942	-0.26
943	-0.28
944	-0.55
945	-0.84
946	-0.69
947	-0.28
948	-0.33
949	-0.3
950	0.06
951	0.41
952	0.2
953	0.14
954	0.21
955	-0.01
956	0.08
957	-0.13
958	0.05
959	0.23
960	0.24
961	0.15
962	-0.18
963	-0
964	-0.22
965	-0.36
966	-0.12
967	-0.04
968	0.43
969	0.45
970	0.25
971	0.45
972	0.28
973	0.16
974	-0.03
975	0.23
976	0.1
977	0.08
978	0.01
979	-0.61
980	-0.94
981	-0.86
982	-0.84
983	-0.47
984	-0.8
985	-0.8
986	-0.81
987	-0.75
988	-0.6
989	-0.72
990	-0.74
991	-0.74
992	-0.93
993	-1.31
994	-1.18
995	-1
996	-0.99
997	-0.88
998	-0.81
999	-1.09
1000	-1.23
